,0,1,2
0,0.1419698314108252,0.008547008547008548,0.07525841997891687
1,0.14188110026619344,0.014545454545454545,0.07525841997891687
2,0.14188110026619344,0.02025518341307815,0.07525841997891687
3,0.14179236912156168,0.023986958546809503,0.07525841997891687
4,0.14046140195208517,0.008849557522123894,0.07525841997891687
5,0.140905057675244,0.02264808362369338,0.07525841997891687
6,0.1409937888198758,0.016298116298116297,0.07525841997891687
7,0.1412737508796622,0.01327433628318584,0.07525841997891687
8,0.14330079858030167,0.014678899082568808,0.07525841997891687
9,0.1422360248447205,0.015531315466300658,0.07525841997891687
10,0.14214729370008874,0.027351097178683385,0.07525841997891687
11,0.14179236912156168,0.018311138014527845,0.07525841997891687
12,0.14152617568766637,0.013097072419106317,0.07525841997891687
13,0.13977832512315272,0.009888357256778309,0.07525841997891687
14,0.14232475598935226,0.008522035549062576,0.07525841997891687
15,0.14232475598935226,0.007078507078507079,0.07525841997891687
16,0.14053579270970576,0.0030841652463274084,0.07525841997891687
17,0.14088713219148002,0.012264457439896036,0.07525841997891687
18,0.13993382096830373,0.012891490034799113,0.07525841997891687
19,0.14106583072100312,0.007664348925410873,0.07525841997891687
20,0.14036920933472657,0.008524803117642282,0.07525841997891687
21,0.140891675374434,0.010946168840905683,0.07525841997891687
22,0.14306861720654823,0.004719004719004719,0.07525841997891687
23,0.14158680825347492,0.00482372135915443,0.07525841997891687
24,0.14123998606757227,0.009084084084084084,0.07525841997891687
25,0.1491027445460943,0.011786786786786787,0.07525841997891687
26,0.1472483455242076,0.008211143695014663,0.07525841997891687
27,0.14555814555814556,0.007884151246983105,0.07525841997891687
28,0.14296814296814297,0.008620689655172414,0.07525841997891687
29,0.14407814407814407,0.011303636498847327,0.07525841997891687
30,0.14460143031571604,0.008156983455175067,0.07525841997891687
31,0.1452991452991453,0.012589343729694606,0.07525841997891687
32,0.14503750218035932,0.0019192256341789052,0.07525841997891687
33,0.1469562183847898,0.00622524052065648,0.07525841997891687
34,0.14713064713064714,0.006168252080856124,0.07525841997891687
35,0.14625850340136054,0.01054867256637168,0.07525841997891687
36,0.14608407465550322,0.006924816280384398,0.07525841997891687
37,0.14608407465550322,0.01134453781512605,0.07525841997891687
38,0.1488749345892203,0.020738570657620848,0.07525841997891687
39,0.14896214896214896,0.01874461361677679,0.07525841997891687
40,0.14817721960579103,0.020814748736247397,0.07525841997891687
41,0.14774114774114774,0.01734516077934421,0.07525841997891687
42,0.14800279085993373,0.012306558585114223,0.07525841997891687
43,0.14817721960579103,0.007252281616688397,0.07525841997891687
44,0.14870050584336297,0.009930809930809931,0.07525841997891687
45,0.14817721960579103,0.008613877034929666,0.07525841997891687
46,0.1494854351997209,0.01471571906354515,0.07525841997891687
47,0.14852607709750568,0.006977535738597686,0.07525841997891687
48,0.14870050584336297,0.0056855100714749834,0.07525841997891687
49,0.14963054187192118,0.005351170568561873,0.07525841997891687
50,0.1488749345892203,0.0013125512715340443,0.07525841997891687
51,0.14870050584336297,0.002459419576979833,0.07525841997891687
52,0.14839901477832512,0.001243368700265252,0.07525841997891687
53,0.14756671899529042,0.0033444816053511705,0.07525841997891687
54,0.14765393336821908,0.003715415019762846,0.07525841997891687
55,0.14765393336821908,0.0046022353714661405,0.07525841997891687
56,0.14791557648700507,0.001254180602006689,0.07525841997891687
57,0.1508651129943503,0.0009746588693957114,0.07525841997891687
58,0.1617967332123412,0.0014628199918732222,0.07525841997891687
59,0.15917654627332048,0.0009746588693957114,0.07525841997891687
60,0.1574954383943148,0.002380952380952381,0.07525841997891687
61,0.16784730421094057,0.0,0.07525841997891687
62,0.16350210970464135,0.0,0.07525841997891687
63,0.1793484517094509,0.0,0.07525841997891687
64,0.013252555850056797,0.007344871253693541,0.07525841997891687
65,0.026779530588687955,0.011727688787185355,0.07525841997891687
66,0.0125512715340443,0.012417463289642258,0.07525841997891687
67,0.012379078537465157,0.011692543607437225,0.07525841997891687
68,0.011066398390342052,0.008293460925039872,0.07525841997891687
69,0.0,0.010979180221210149,0.07525841997891687
70,0.0,0.01079192546583851,0.07525841997891687
71,0.01762508122157245,0.009408602150537635,0.07525841997891687
72,0.00897510133178923,0.006035731530661516,0.07525841997891687
73,0.01,0.007753164556962025,0.07525841997891687
74,0.01350721937587331,0.011884057971014493,0.07525841997891687
75,0.0,0.004778691735213474,0.07525841997891687
76,0.0,0.0038901601830663617,0.07525841997891687
77,0.0,0.006306530578375239,0.07525841997891687
78,0.0,0.004934210526315789,0.07525841997891687
79,0.0,0.004174319585907497,0.07525841997891687
80,0.0,0.017783396544458492,0.07525841997891687
81,0.0,0.013351963980748331,0.07525841997891687
82,0.0,0.01586127547666009,0.07525841997891687
83,0.0,0.01669873028087726,0.07525841997891687
84,0.0,0.01586921850079745,0.07525841997891687
85,0.0,0.015025186729199235,0.07525841997891687
86,0.0,0.017241379310344827,0.07525841997891687
87,0.0,0.015599343185550082,0.07525841997891687
88,0.0,0.016014807661355223,0.07525841997891687
89,0.0,0.01722408026755853,0.07525841997891687
90,0.0,0.015466531440162272,0.07525841997891687
91,0.0,0.011683525444993336,0.07525841997891687
92,0.0,0.014447134786117836,0.07525841997891687
93,0.0,0.015630035449564938,0.07525841997891687
94,0.0,0.01659684176603287,0.07525841997891687
95,0.0,0.0063959066197633516,0.07525841997891687
96,0.0,0.011230623220499843,0.07525841997891687
97,0.0,0.014245014245014245,0.07525841997891687
98,0.0,0.008020261713803293,0.07525841997891687
99,0.0,0.009358178053830228,0.07525841997891687
100,0.0,0.007365249414127887,0.07525841997891687
101,0.0,0.0114685960591133,0.07525841997891687
102,0.0,0.016420361247947456,0.07525841997891687
103,0.0,0.00911371237458194,0.07525841997891687
104,0.0,0.008533116619260463,0.07525841997891687
105,0.0,0.004779788323659952,0.07525841997891687
106,0.0,0.008296769046669325,0.07525841997891687
107,0.0,0.006707946336429308,0.07525841997891687
108,0.0,0.0031855359448988377,0.07525841997891687
109,0.0,0.004551473022178087,0.07525841997891687
110,0.0,0.005434782608695652,0.07525841997891687
111,0.0,0.01552553951249806,0.07525841997891687
112,0.0,0.02403262189831685,0.07525841997891687
113,0.0,0.004507628294036061,0.07525841997891687
114,0.0,0.006485849056603774,0.07525841997891687
115,0.0,0.0035571750824223494,0.07525841997891687
116,0.0,0.0024582104228121925,0.07525841997891687
117,0.0,0.02314499659632403,0.07525841997891687
118,0.0,0.006489675516224189,0.07525841997891687
119,0.0,0.02980464184337953,0.07525841997891687
120,0.0,0.024292903001908728,0.07525841997891687
121,0.0,0.022164488105869937,0.07525841997891687
